gene,gene_effect,z_score,mean,stddev
CDHR5,-0.3758810987030766,-3.547171589638756,-0.0021701337773719046,0.10535463410264949
AFF2,-0.3549499003317048,-3.541595811643109,0.11103707906021396,0.13157542649558476
A4GALT,-0.48852412959212904,-3.5362007541683798,-0.05589344512664265,0.12234336072563551
SYT7,-0.6216162643223451,-3.5296795091577287,-0.13197850568744166,0.1387201748386905
OR6B2,-0.36926296044013396,-3.5249188309905346,-0.01153595382319352,0.10148517562216203
DPYSL5,-0.38918409507928226,-3.5231553598847265,-0.05200057280998198,0.09570498255868357
MBD6,-0.7078953929368594,-3.503181584486345,-0.13760806865743724,0.16279125432861075
CABP2,-0.510655711122418,-3.501682565366042,-0.01743726668192843,0.1408518434305686
ALOX5AP,-0.33260535317067585,-3.471667677714133,0.12770158289182773,0.13258957331007723
CHST3,-0.46353402695806256,-3.4646659027045708,0.038417554238693224,0.14487734035334396
PRRG1,-0.3375104114875708,-3.4566361691788754,0.0928698420219664,0.12450840425354172
FASLG,-0.36283099032435484,-3.456292720285915,0.019193951442141487,0.11053026253369364
ZNF619,-0.48016811423305744,-3.4549983020010546,-0.047134711380195274,0.12533534462290744
MSX1,-0.4109773008856757,-3.4293230716582435,0.049319281963440265,0.13422374422907327
PTH1R,-0.44974046738658346,-3.3966445328483506,0.012649242522413175,0.13613132179046328
RASSF1,-0.3332699402712185,-3.392451137101962,0.04802124179156538,0.11239400853640767
STMN3,-0.5088771085350774,-3.3918841896090832,-0.09165080241572941,0.1230072381001409
HMGCL,-0.5470381642377369,-3.391069371744084,-0.055884926849282125,0.14483727212452938
CDRT15L2,-0.46089619728944936,-3.3719904156949645,-0.010401336260945101,0.13359909296647798
OR1J2,-0.26817610710992373,-3.3629105194716993,0.07743397464876162,0.1027711203606391
TAS2R41,-0.2923912168839098,-3.359665112613955,0.03884861841622614,0.0985931109789743
BRINP2,-0.4388378870938359,-3.3573161605634487,-0.04103875270474228,0.11848724259628028
KCNJ4,-0.6939563457202627,-3.3424445305225867,-0.19639750684507454,0.14886076173637966
