gene,gene_effect,z_score,mean,stddev
VSIG2,-0.20112999024402448,-3.4875954220128773,0.12526766757899052,0.0935881655775983
ZFP2,-0.19310900389186159,-3.4842763295460526,0.18072363010465856,0.1072913278509184
CRYBB2,-0.40911893470439825,-3.4767818313102534,0.09236413563294395,0.14423771598816548
FKBP7,-0.48447043926202,-3.4739658298937037,-0.02484902393863621,0.13230452970156223
LDLRAP1,-0.6027737368271245,-3.4726030047636725,-0.027227807426082096,0.16573905183273638
ZNF467,-0.30397564180869874,-3.468850660261645,0.07122211485608208,0.10816198026711267
FRAT1,-0.6679999011091176,-3.463804867781141,-0.10011108448872726,0.1639494250679805
OS9,-0.7416696402366789,-3.453842051466198,-0.2417240679661811,0.14475056033852646
ZNF518B,-0.35171884030572326,-3.450917227953449,0.07881791749702545,0.12476009401653386
MTMR11,-0.530178940659961,-3.4390526389665528,-0.09359619782556199,0.1269485491113604
HTRA2,-0.9246522025359595,-3.439034978899494,-0.131404471053829,0.23065997768245242
HNRNPA3,-0.6214898893395031,-3.4388393944883284,-0.1011995708585889,0.15129823140761398
ELF1,-0.5387253202518557,-3.437151363317237,-0.09786260029596242,0.12826398181382717
PTPN5,-0.30121799271847893,-3.413015013647867,0.07537746684054614,0.11034099119198301
CHSY3,-0.3506668032483812,-3.4043338490476147,0.028367587150891937,0.11133878379915957
ENPP5,-0.32146779111916113,-3.3999207251470938,0.045809488286326416,0.10802524796797952
RNF175,-0.3042860091401148,-3.397025374585945,0.07497643756652378,0.11164545591681543
KRT13,-0.6414638043137002,-3.3880543294773076,-0.08681943771838925,0.16370586556706093
CALN1,-0.6273858433168982,-3.3837294803731814,-0.15434581311537696,0.13979841856310304
NPDC1,-0.5418138016735053,-3.3829382186521326,-0.043969267413194665,0.1471633538902367
ARHGEF35,-0.5219501515677895,-3.379916492036554,-0.003954893871376248,0.15325682126078133
GSS,-0.5304411997685949,-3.3776182190582,0.03176071547581894,0.16644921917823374
STAG1,-1.0716291659502253,-3.3766774009694314,-0.1734988167200832,0.2659805017122134
SLC7A11,-0.612371241849713,-3.3732657760638434,0.057170845074522636,0.1984848308352101
